,test_condition,accuracy,source,concept
382,test_seen_obj_seen_act,0.0,Chain of Thought 0,hold++knife
383,test_seen_obj_seen_act,1.0,Chain of Thought 0,hold++knife
384,test_seen_obj_seen_act,0.0,Chain of Thought 0,hold++knife
385,test_seen_obj_seen_act,1.0,Chain of Thought 0,hold++laptop
386,test_seen_obj_seen_act,1.0,Chain of Thought 0,hold++laptop
387,test_seen_obj_seen_act,0.0,Chain of Thought 0,hold++laptop
388,test_seen_obj_seen_act,1.0,Chain of Thought 0,hold++laptop
389,test_seen_obj_seen_act,1.0,Chain of Thought 0,hold++laptop
390,test_seen_obj_seen_act,0.0,Chain of Thought 0,hold++laptop
391,test_seen_obj_seen_act,1.0,Chain of Thought 0,hold++laptop
392,test_seen_obj_seen_act,0.0,Chain of Thought 0,hold++laptop
393,test_seen_obj_seen_act,1.0,Chain of Thought 0,hold++laptop
394,test_seen_obj_seen_act,1.0,Chain of Thought 0,hold++laptop
395,test_unseen_obj_seen_act,1.0,Chain of Thought 0,hold++mouse
396,test_unseen_obj_seen_act,1.0,Chain of Thought 0,hold++mouse
397,test_unseen_obj_seen_act,1.0,Chain of Thought 0,hold++mouse
398,test_unseen_obj_seen_act,1.0,Chain of Thought 0,hold++mouse
399,test_unseen_obj_seen_act,1.0,Chain of Thought 0,hold++mouse
400,test_unseen_obj_seen_act,1.0,Chain of Thought 0,hold++mouse
401,test_unseen_obj_seen_act,1.0,Chain of Thought 0,hold++mouse
402,test_unseen_obj_seen_act,1.0,Chain of Thought 0,hold++mouse
403,test_unseen_obj_seen_act,1.0,Chain of Thought 0,hold++mouse
404,test_unseen_obj_seen_act,1.0,Chain of Thought 0,hold++mouse
405,test_seen_obj_seen_act,0.0,Chain of Thought 0,hold++orange
406,test_seen_obj_seen_act,0.0,Chain of Thought 0,hold++orange
407,test_seen_obj_seen_act,0.0,Chain of Thought 0,hold++orange
408,test_seen_obj_seen_act,1.0,Chain of Thought 0,hold++orange
409,test_seen_obj_seen_act,1.0,Chain of Thought 0,hold++orange
410,test_seen_obj_seen_act,0.0,Chain of Thought 0,hold++orange
411,test_seen_obj_seen_act,0.0,Chain of Thought 0,hold++orange
412,test_seen_obj_seen_act,0.0,Chain of Thought 0,hold++orange
413,test_seen_obj_seen_act,0.0,Chain of Thought 0,hold++orange
414,test_seen_obj_seen_act,1.0,Chain of Thought 0,hold++orange
415,test_seen_obj_seen_act,0.0,Chain of Thought 0,hold++person
416,test_seen_obj_seen_act,1.0,Chain of Thought 0,hold++person
417,test_unseen_obj_seen_act,1.0,Chain of Thought 0,hold++remote
418,test_unseen_obj_seen_act,1.0,Chain of Thought 0,hold++remote
419,test_unseen_obj_seen_act,1.0,Chain of Thought 0,hold++remote
420,test_unseen_obj_seen_act,0.0,Chain of Thought 0,hold++remote
421,test_unseen_obj_seen_act,1.0,Chain of Thought 0,hold++remote
422,test_unseen_obj_seen_act,1.0,Chain of Thought 0,hold++remote
423,test_unseen_obj_seen_act,1.0,Chain of Thought 0,hold++remote
424,test_unseen_obj_seen_act,0.0,Chain of Thought 0,hold++remote
425,test_unseen_obj_seen_act,0.0,Chain of Thought 0,hold++remote
426,test_unseen_obj_seen_act,1.0,Chain of Thought 0,hold++remote
427,test_seen_obj_seen_act,1.0,Chain of Thought 0,hold++sandwich
428,test_seen_obj_seen_act,1.0,Chain of Thought 0,hold++sandwich
429,test_seen_obj_seen_act,1.0,Chain of Thought 0,hold++sandwich
430,test_seen_obj_seen_act,1.0,Chain of Thought 0,hold++sandwich
431,test_seen_obj_seen_act,0.0,Chain of Thought 0,hold++sandwich
432,test_seen_obj_seen_act,0.0,Chain of Thought 0,hold++sandwich
433,test_seen_obj_seen_act,1.0,Chain of Thought 0,hold++sandwich
434,test_seen_obj_seen_act,1.0,Chain of Thought 0,hold++sandwich
435,test_seen_obj_seen_act,1.0,Chain of Thought 0,hold++sandwich
436,test_seen_obj_seen_act,0.0,Chain of Thought 0,hold++sandwich
437,test_unseen_obj_seen_act,1.0,Chain of Thought 0,hold++scissors
438,test_unseen_obj_seen_act,1.0,Chain of Thought 0,hold++scissors
439,test_unseen_obj_seen_act,1.0,Chain of Thought 0,hold++scissors
440,test_unseen_obj_seen_act,0.0,Chain of Thought 0,hold++scissors
441,test_unseen_obj_seen_act,1.0,Chain of Thought 0,hold++scissors
442,test_unseen_obj_seen_act,1.0,Chain of Thought 0,hold++scissors
443,test_unseen_obj_seen_act,1.0,Chain of Thought 0,hold++scissors
444,test_unseen_obj_seen_act,0.0,Chain of Thought 0,hold++scissors
445,test_unseen_obj_seen_act,1.0,Chain of Thought 0,hold++scissors
446,test_unseen_obj_seen_act,0.0,Chain of Thought 0,hold++scissors
447,test_unseen_obj_seen_act,1.0,Chain of Thought 0,hold++sheep
448,test_unseen_obj_seen_act,1.0,Chain of Thought 0,hold++sheep
449,test_seen_obj_seen_act,1.0,Chain of Thought 0,hold++skateboard
450,test_seen_obj_seen_act,1.0,Chain of Thought 0,hold++skateboard
451,test_seen_obj_seen_act,1.0,Chain of Thought 0,hold++skateboard
452,test_seen_obj_seen_act,1.0,Chain of Thought 0,hold++skateboard
453,test_seen_obj_seen_act,1.0,Chain of Thought 0,hold++skateboard
454,test_seen_obj_seen_act,1.0,Chain of Thought 0,hold++skateboard
455,test_seen_obj_seen_act,1.0,Chain of Thought 0,hold++skateboard
456,test_seen_obj_seen_act,1.0,Chain of Thought 0,hold++skateboard
457,test_seen_obj_seen_act,1.0,Chain of Thought 0,hold++skateboard
458,test_seen_obj_seen_act,1.0,Chain of Thought 0,hold++skateboard
459,test_seen_obj_seen_act,1.0,Chain of Thought 0,hold++spoon
460,test_seen_obj_seen_act,1.0,Chain of Thought 0,hold++spoon
461,test_seen_obj_seen_act,1.0,Chain of Thought 0,hold++spoon
462,test_seen_obj_seen_act,1.0,Chain of Thought 0,hold++spoon
463,test_seen_obj_seen_act,1.0,Chain of Thought 0,hold++spoon
464,test_seen_obj_seen_act,0.0,Chain of Thought 0,hold++spoon
465,test_seen_obj_seen_act,1.0,Chain of Thought 0,hold++spoon
466,test_seen_obj_seen_act,0.0,Chain of Thought 0,hold++spoon
467,test_seen_obj_seen_act,1.0,Chain of Thought 0,hold++spoon
468,test_seen_obj_seen_act,0.0,Chain of Thought 0,hold++spoon
469,test_seen_obj_seen_act,1.0,Chain of Thought 0,hold++sports_ball
470,test_seen_obj_seen_act,1.0,Chain of Thought 0,hold++sports_ball
471,test_seen_obj_seen_act,1.0,Chain of Thought 0,hold++sports_ball
472,test_seen_obj_seen_act,0.0,Chain of Thought 0,hold++sports_ball
473,test_seen_obj_seen_act,0.0,Chain of Thought 0,hold++sports_ball
474,test_seen_obj_seen_act,1.0,Chain of Thought 0,hold++sports_ball
475,test_seen_obj_seen_act,1.0,Chain of Thought 0,hold++sports_ball
476,test_seen_obj_seen_act,0.0,Chain of Thought 0,hold++sports_ball
477,test_seen_obj_seen_act,0.0,Chain of Thought 0,hold++sports_ball
478,test_seen_obj_seen_act,1.0,Chain of Thought 0,hold++sports_ball
479,test_unseen_obj_seen_act,0.0,Chain of Thought 0,hold++tennis_racket
480,test_unseen_obj_seen_act,1.0,Chain of Thought 0,hold++tennis_racket
481,test_unseen_obj_seen_act,1.0,Chain of Thought 0,hold++tennis_racket
482,test_unseen_obj_seen_act,0.0,Chain of Thought 0,hold++tennis_racket
483,test_unseen_obj_seen_act,1.0,Chain of Thought 0,hold++tennis_racket
484,test_unseen_obj_seen_act,0.0,Chain of Thought 0,hold++tennis_racket
485,test_unseen_obj_seen_act,1.0,Chain of Thought 0,hold++tennis_racket
486,test_unseen_obj_seen_act,0.0,Chain of Thought 0,hold++tennis_racket
487,test_unseen_obj_seen_act,0.0,Chain of Thought 0,hold++tennis_racket
488,test_unseen_obj_seen_act,1.0,Chain of Thought 0,hold++tennis_racket
489,test_unseen_obj_seen_act,1.0,Chain of Thought 0,hold++toothbrush
490,test_unseen_obj_seen_act,0.0,Chain of Thought 0,hold++toothbrush
491,test_unseen_obj_seen_act,1.0,Chain of Thought 0,hold++toothbrush
492,test_unseen_obj_seen_act,0.0,Chain of Thought 0,hold++toothbrush
493,test_unseen_obj_seen_act,1.0,Chain of Thought 0,hold++toothbrush
494,test_unseen_obj_seen_act,0.0,Chain of Thought 0,hold++toothbrush
495,test_unseen_obj_seen_act,1.0,Chain of Thought 0,hold++toothbrush
496,test_unseen_obj_seen_act,0.0,Chain of Thought 0,hold++toothbrush
497,test_unseen_obj_seen_act,1.0,Chain of Thought 0,hold++toothbrush
498,test_unseen_obj_seen_act,0.0,Chain of Thought 0,hold++toothbrush
499,test_seen_obj_seen_act,0.0,Chain of Thought 0,hold++umbrella
500,test_seen_obj_seen_act,0.0,Chain of Thought 0,hold++umbrella
501,test_seen_obj_seen_act,1.0,Chain of Thought 0,hold++vase
502,test_seen_obj_seen_act,1.0,Chain of Thought 0,hold++vase
503,test_seen_obj_seen_act,1.0,Chain of Thought 0,hold++wine_glass
504,test_seen_obj_seen_act,0.0,Chain of Thought 0,hold++wine_glass
505,test_seen_obj_seen_act,0.0,Chain of Thought 0,hold++wine_glass
506,test_seen_obj_seen_act,0.0,Chain of Thought 0,hold++wine_glass
507,test_seen_obj_seen_act,1.0,Chain of Thought 0,hold++wine_glass
508,test_seen_obj_seen_act,1.0,Chain of Thought 0,hold++wine_glass
509,test_seen_obj_seen_act,1.0,Chain of Thought 0,hold++wine_glass
510,test_seen_obj_seen_act,0.0,Chain of Thought 0,hold++wine_glass
511,test_seen_obj_seen_act,1.0,Chain of Thought 0,hold++wine_glass
512,test_seen_obj_seen_act,0.0,Chain of Thought 0,hold++wine_glass
513,test_unseen_obj_unseen_act,1.0,Chain of Thought 0,hold_and_about_to_eat++apple
514,test_unseen_obj_unseen_act,1.0,Chain of Thought 0,hold_and_about_to_eat++apple
515,test_unseen_obj_unseen_act,1.0,Chain of Thought 0,hold_and_about_to_eat++apple
516,test_unseen_obj_unseen_act,1.0,Chain of Thought 0,hold_and_about_to_eat++apple
517,test_unseen_obj_unseen_act,1.0,Chain of Thought 0,hold_and_about_to_eat++apple
518,test_unseen_obj_unseen_act,0.0,Chain of Thought 0,hold_and_about_to_eat++apple
519,test_unseen_obj_unseen_act,1.0,Chain of Thought 0,hold_and_about_to_eat++apple
520,test_unseen_obj_unseen_act,0.0,Chain of Thought 0,hold_and_about_to_eat++apple
521,test_unseen_obj_unseen_act,1.0,Chain of Thought 0,hold_and_about_to_eat++apple
522,test_unseen_obj_unseen_act,0.0,Chain of Thought 0,hold_and_about_to_eat++apple
523,test_seen_obj_unseen_act,1.0,Chain of Thought 0,hold_and_about_to_eat++banana
524,test_seen_obj_unseen_act,1.0,Chain of Thought 0,hold_and_about_to_eat++banana
525,test_seen_obj_seen_act,0.0,Chain of Thought 0,hug++cat
526,test_seen_obj_seen_act,0.0,Chain of Thought 0,hug++cat
527,test_seen_obj_seen_act,1.0,Chain of Thought 0,hug++cat
528,test_seen_obj_seen_act,1.0,Chain of Thought 0,hug++cat
529,test_seen_obj_seen_act,1.0,Chain of Thought 0,hug++dog
530,test_seen_obj_seen_act,0.0,Chain of Thought 0,hug++dog
531,test_seen_obj_seen_act,0.0,Chain of Thought 0,hug++dog
532,test_seen_obj_seen_act,1.0,Chain of Thought 0,hug++dog
533,test_seen_obj_seen_act,1.0,Chain of Thought 0,hug++dog
534,test_seen_obj_seen_act,1.0,Chain of Thought 0,hug++dog
535,test_seen_obj_seen_act,1.0,Chain of Thought 0,hug++dog
536,test_seen_obj_seen_act,1.0,Chain of Thought 0,hug++dog
537,test_seen_obj_seen_act,1.0,Chain of Thought 0,hug++dog
538,test_seen_obj_seen_act,1.0,Chain of Thought 0,hug++dog
539,test_seen_obj_seen_act,1.0,Chain of Thought 0,hug++person
540,test_seen_obj_seen_act,1.0,Chain of Thought 0,hug++person
541,test_seen_obj_seen_act,1.0,Chain of Thought 0,hug++person
542,test_seen_obj_seen_act,1.0,Chain of Thought 0,hug++person
543,test_seen_obj_seen_act,1.0,Chain of Thought 0,hug++person
544,test_seen_obj_seen_act,1.0,Chain of Thought 0,hug++person
545,test_seen_obj_seen_act,1.0,Chain of Thought 0,hug++person
546,test_seen_obj_seen_act,1.0,Chain of Thought 0,hug++person
547,test_seen_obj_seen_act,1.0,Chain of Thought 0,hug++person
548,test_seen_obj_seen_act,0.0,Chain of Thought 0,hug++person
549,test_seen_obj_seen_act,1.0,Chain of Thought 0,inspect++bicycle
550,test_seen_obj_seen_act,1.0,Chain of Thought 0,inspect++bicycle
551,test_seen_obj_seen_act,1.0,Chain of Thought 0,inspect++motorcycle
552,test_seen_obj_seen_act,0.0,Chain of Thought 0,inspect++motorcycle
553,test_seen_obj_seen_act,0.0,Chain of Thought 0,inspect++motorcycle
554,test_seen_obj_seen_act,1.0,Chain of Thought 0,inspect++motorcycle
555,test_seen_obj_seen_act,1.0,Chain of Thought 0,inspect++motorcycle
556,test_seen_obj_seen_act,1.0,Chain of Thought 0,inspect++motorcycle
557,test_seen_obj_seen_act,1.0,Chain of Thought 0,inspect++motorcycle
558,test_seen_obj_seen_act,1.0,Chain of Thought 0,inspect++motorcycle
559,test_seen_obj_seen_act,1.0,Chain of Thought 0,inspect++motorcycle
560,test_seen_obj_seen_act,1.0,Chain of Thought 0,inspect++motorcycle
561,test_unseen_obj_seen_act,1.0,Chain of Thought 0,inspect++surfboard
562,test_unseen_obj_seen_act,1.0,Chain of Thought 0,inspect++surfboard
563,test_seen_obj_seen_act,1.0,Chain of Thought 0,jump++bicycle
564,test_seen_obj_seen_act,1.0,Chain of Thought 0,jump++bicycle
565,test_seen_obj_seen_act,1.0,Chain of Thought 0,jump++bicycle
566,test_seen_obj_seen_act,1.0,Chain of Thought 0,jump++bicycle
567,test_seen_obj_seen_act,1.0,Chain of Thought 0,jump++bicycle
568,test_seen_obj_seen_act,0.0,Chain of Thought 0,jump++bicycle
569,test_seen_obj_seen_act,1.0,Chain of Thought 0,jump++bicycle
570,test_seen_obj_seen_act,1.0,Chain of Thought 0,jump++bicycle
571,test_seen_obj_seen_act,1.0,Chain of Thought 0,jump++motorcycle
572,test_seen_obj_seen_act,1.0,Chain of Thought 0,jump++motorcycle
573,test_seen_obj_seen_act,1.0,Chain of Thought 0,jump++motorcycle
574,test_seen_obj_seen_act,1.0,Chain of Thought 0,jump++motorcycle
575,test_seen_obj_seen_act,1.0,Chain of Thought 0,jump++motorcycle
576,test_seen_obj_seen_act,1.0,Chain of Thought 0,jump++motorcycle
577,test_seen_obj_seen_act,1.0,Chain of Thought 0,jump++motorcycle
578,test_seen_obj_seen_act,1.0,Chain of Thought 0,jump++motorcycle
579,test_seen_obj_seen_act,1.0,Chain of Thought 0,jump++motorcycle
580,test_seen_obj_seen_act,1.0,Chain of Thought 0,jump++motorcycle
581,test_seen_obj_seen_act,1.0,Chain of Thought 0,jump++skateboard
582,test_seen_obj_seen_act,0.0,Chain of Thought 0,jump++skateboard
583,test_seen_obj_seen_act,1.0,Chain of Thought 0,jump++skateboard
584,test_seen_obj_seen_act,1.0,Chain of Thought 0,jump++skateboard
585,test_seen_obj_seen_act,1.0,Chain of Thought 0,jump++skateboard
586,test_seen_obj_seen_act,1.0,Chain of Thought 0,jump++skateboard
587,test_seen_obj_seen_act,1.0,Chain of Thought 0,jump++skateboard
588,test_seen_obj_seen_act,1.0,Chain of Thought 0,jump++skateboard
589,test_seen_obj_seen_act,1.0,Chain of Thought 0,jump++skateboard
590,test_seen_obj_seen_act,1.0,Chain of Thought 0,jump++skateboard
591,test_seen_obj_seen_act,1.0,Chain of Thought 0,jump++skis
592,test_seen_obj_seen_act,1.0,Chain of Thought 0,jump++skis
593,test_seen_obj_seen_act,1.0,Chain of Thought 0,jump++skis
594,test_seen_obj_seen_act,1.0,Chain of Thought 0,jump++skis
595,test_seen_obj_seen_act,1.0,Chain of Thought 0,jump++snowboard
596,test_seen_obj_seen_act,1.0,Chain of Thought 0,jump++snowboard
597,test_seen_obj_seen_act,1.0,Chain of Thought 0,jump++snowboard
598,test_seen_obj_seen_act,1.0,Chain of Thought 0,jump++snowboard
599,test_seen_obj_seen_act,1.0,Chain of Thought 0,jump++snowboard
600,test_seen_obj_seen_act,1.0,Chain of Thought 0,jump++snowboard
601,test_seen_obj_seen_act,1.0,Chain of Thought 0,jump++snowboard
602,test_seen_obj_seen_act,1.0,Chain of Thought 0,jump++snowboard
603,test_seen_obj_seen_act,1.0,Chain of Thought 0,jump++snowboard
604,test_seen_obj_seen_act,1.0,Chain of Thought 0,jump++snowboard
605,test_unseen_obj_seen_act,1.0,Chain of Thought 0,jump++surfboard
606,test_unseen_obj_seen_act,1.0,Chain of Thought 0,jump++surfboard
607,test_unseen_obj_seen_act,1.0,Chain of Thought 0,jump++surfboard
608,test_unseen_obj_seen_act,0.0,Chain of Thought 0,jump++surfboard
609,test_seen_obj_seen_act,1.0,Chain of Thought 0,kick++sports_ball
610,test_seen_obj_seen_act,0.0,Chain of Thought 0,kick++sports_ball
611,test_seen_obj_seen_act,1.0,Chain of Thought 0,kick++sports_ball
612,test_seen_obj_seen_act,1.0,Chain of Thought 0,kick++sports_ball
613,test_seen_obj_seen_act,1.0,Chain of Thought 0,kick++sports_ball
614,test_seen_obj_seen_act,1.0,Chain of Thought 0,kick++sports_ball
615,test_seen_obj_seen_act,1.0,Chain of Thought 0,kick++sports_ball
616,test_seen_obj_seen_act,0.0,Chain of Thought 0,kick++sports_ball
617,test_seen_obj_seen_act,1.0,Chain of Thought 0,kick++sports_ball
618,test_seen_obj_seen_act,1.0,Chain of Thought 0,kick++sports_ball
619,test_seen_obj_seen_act,1.0,Chain of Thought 0,kiss++dog
620,test_seen_obj_seen_act,1.0,Chain of Thought 0,kiss++dog
621,test_seen_obj_seen_act,1.0,Chain of Thought 0,kiss++dog
622,test_seen_obj_seen_act,1.0,Chain of Thought 0,kiss++dog
623,test_seen_obj_seen_act,0.0,Chain of Thought 0,kiss++dog
624,test_seen_obj_seen_act,1.0,Chain of Thought 0,kiss++dog
625,test_seen_obj_seen_act,0.0,Chain of Thought 0,kiss++dog
626,test_seen_obj_seen_act,1.0,Chain of Thought 0,kiss++dog
627,test_seen_obj_seen_act,0.0,Chain of Thought 0,kiss++dog
628,test_seen_obj_seen_act,0.0,Chain of Thought 0,kiss++dog
629,test_seen_obj_seen_act,1.0,Chain of Thought 0,kiss++person
630,test_seen_obj_seen_act,1.0,Chain of Thought 0,kiss++person
631,test_seen_obj_seen_act,1.0,Chain of Thought 0,kiss++person
632,test_seen_obj_seen_act,1.0,Chain of Thought 0,kiss++person
633,test_seen_obj_seen_act,1.0,Chain of Thought 0,kiss++person
634,test_seen_obj_seen_act,1.0,Chain of Thought 0,kiss++person
635,test_seen_obj_seen_act,1.0,Chain of Thought 0,kiss++person
636,test_seen_obj_seen_act,1.0,Chain of Thought 0,kiss++person
637,test_seen_obj_seen_act,1.0,Chain of Thought 0,kiss++person
638,test_seen_obj_seen_act,1.0,Chain of Thought 0,kiss++person
639,test_seen_obj_seen_act,1.0,Chain of Thought 0,lick_or_sip++spoon
640,test_seen_obj_seen_act,1.0,Chain of Thought 0,lick_or_sip++spoon
641,test_seen_obj_seen_act,1.0,Chain of Thought 0,lick_or_sip++spoon
642,test_seen_obj_seen_act,0.0,Chain of Thought 0,lick_or_sip++spoon
643,test_seen_obj_seen_act,1.0,Chain of Thought 0,lick_or_sip++spoon
644,test_seen_obj_seen_act,0.0,Chain of Thought 0,lick_or_sip++spoon
645,test_seen_obj_seen_act,0.0,Chain of Thought 0,lick_or_sip++spoon
646,test_seen_obj_seen_act,1.0,Chain of Thought 0,lick_or_sip++spoon
647,test_seen_obj_seen_act,1.0,Chain of Thought 0,lie_on++bed
648,test_seen_obj_seen_act,0.0,Chain of Thought 0,lie_on++bed
649,test_seen_obj_seen_act,1.0,Chain of Thought 0,lie_on++bed
650,test_seen_obj_seen_act,1.0,Chain of Thought 0,lie_on++bed
651,test_seen_obj_seen_act,1.0,Chain of Thought 0,lie_on++bed
652,test_seen_obj_seen_act,0.0,Chain of Thought 0,lie_on++bed
653,test_seen_obj_seen_act,1.0,Chain of Thought 0,lie_on++bed
654,test_seen_obj_seen_act,1.0,Chain of Thought 0,lie_on++bed
655,test_seen_obj_seen_act,0.0,Chain of Thought 0,lie_on++bed
656,test_seen_obj_seen_act,0.0,Chain of Thought 0,lie_on++bed
657,test_unseen_obj_seen_act,1.0,Chain of Thought 0,lie_on++bench
658,test_unseen_obj_seen_act,1.0,Chain of Thought 0,lie_on++bench
659,test_unseen_obj_seen_act,1.0,Chain of Thought 0,lie_on++bench
660,test_unseen_obj_seen_act,1.0,Chain of Thought 0,lie_on++bench
661,test_unseen_obj_seen_act,1.0,Chain of Thought 0,lie_on++bench
662,test_unseen_obj_seen_act,1.0,Chain of Thought 0,lie_on++bench
663,test_unseen_obj_seen_act,1.0,Chain of Thought 0,lie_on++bench
664,test_unseen_obj_seen_act,0.0,Chain of Thought 0,lie_on++bench
665,test_unseen_obj_seen_act,1.0,Chain of Thought 0,lie_on++bench
666,test_unseen_obj_seen_act,1.0,Chain of Thought 0,lie_on++bench
667,test_unseen_obj_seen_act,1.0,Chain of Thought 0,lie_on++couch
668,test_unseen_obj_seen_act,1.0,Chain of Thought 0,lie_on++couch
669,test_unseen_obj_seen_act,0.0,Chain of Thought 0,lie_on++couch
670,test_unseen_obj_seen_act,0.0,Chain of Thought 0,lie_on++couch
671,test_unseen_obj_seen_act,1.0,Chain of Thought 0,lie_on++couch
672,test_unseen_obj_seen_act,1.0,Chain of Thought 0,lie_on++couch
673,test_unseen_obj_seen_act,0.0,Chain of Thought 0,lie_on++couch
674,test_unseen_obj_seen_act,0.0,Chain of Thought 0,lie_on++couch
675,test_unseen_obj_seen_act,1.0,Chain of Thought 0,lie_on++couch
676,test_unseen_obj_seen_act,0.0,Chain of Thought 0,lie_on++couch
677,test_unseen_obj_seen_act,1.0,Chain of Thought 0,lie_on++surfboard
678,test_unseen_obj_seen_act,1.0,Chain of Thought 0,lie_on++surfboard
679,test_unseen_obj_unseen_act,1.0,Chain of Thought 0,lie_on_like++chair
680,test_unseen_obj_unseen_act,1.0,Chain of Thought 0,lie_on_like++chair
681,test_unseen_obj_unseen_act,1.0,Chain of Thought 0,lie_on_like++chair
682,test_unseen_obj_unseen_act,1.0,Chain of Thought 0,lie_on_like++chair
683,test_unseen_obj_unseen_act,1.0,Chain of Thought 0,lie_on_like++chair
684,test_unseen_obj_unseen_act,1.0,Chain of Thought 0,lie_on_like++chair
685,test_unseen_obj_unseen_act,1.0,Chain of Thought 0,lie_on_like++chair
686,test_unseen_obj_unseen_act,1.0,Chain of Thought 0,lie_on_like++chair
